name,displayName,shortDisplayName,description,abbreviation,value,displayValue,perGameValue,perGameDisplayValue,rank,rankDisplayValue,categories,team_id,join_col,document_id,ref,season_ref,team_ref,splits_id,splits_name,splits_abbreviation,splits_type,season_type_ref
avg48Ejections,Ejections Per 48 Minutes,EJECT/48,The average number of ejections per 48 minutes.,EJECT/48,0,0.0,,,,,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avg48Disqualifications,Disqualifications Per 48 Minutes,DQ/48,The average number of disqualifications per 48 minutes.,DQ/48,0,0.0,,,,,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
gamesPlayed,Games Played,GP,Games Played,GP,40,40,,,1,Tied-1st,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
gamesStarted,Games Started,GS,The number of games started by an athlete.,GS,0,0,,,,,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
doubleDouble,Double Double,DBLDBL,"The number of times double digit values were accumulated in 2 of the following categories: points, rebounds, assists, steals, and blocked shots",DD2,0,0,,,,,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
tripleDouble,Triple Double,TRIDBL,"The number of times double digit values were accumulated in 3 of the following categories: points, rebounds, assists, steals, and blocked shots",TD3,0,0,,,,,General,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
assists,Assists,AST,"The number of times a player who passes the ball to a teammate in a way that leads to a score by field goal, meaning that he or she was ""assisting"" in the basket. There is some judgment involved in deciding whether a passer should be credited with an assist.",AST,816,816,20,20,7,7th,Offensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
fieldGoals,Field Goals,FG,Field Goal makes and attempts.,FG,0.453748,1241/2735,0.455882,0.456,,,Offensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
fieldGoalsAttempted,Field Goals Attempted,FGA,The number of times a 2pt field goal was attempted.,FGA,2735,2735,68,68,5,5th,Offensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
fieldGoalsMade,Field Goals Made,FGM,The number of times a 2pt field goal was made.,FGM,1241,1241,31,31,3,3rd,Offensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
fieldGoalPct,Field Goal Percentage,FG%,The ratio of field goals made to field goals attempted: FGM / FGA,FG%,45.375,45.4,0.456000000238419,0.456,1,1st,Offensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
freeThrows,Free Throws,FT,Free Throw makes and attempts.,FT,0.775182,531/685,0.764706,0.765,,,Offensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
freeThrowPct,Free Throw Percentage,FT%,The ratio of free throws made to free throws attempted: FTM / FTA,FT%,77.518,77.5,0.774999976158142,0.775,7,7th,Offensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
freeThrowsAttempted,Free Throws Attempted,FTA,The number of times a free throw was attempted.,FTA,685,685,17,17,10,10th,Offensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
freeThrowsMade,Free Throws Made,FTM,The number of times a free throw was made.,FTM,531,531,13,13,9,9th,Offensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
offensiveRebounds,Offensive Rebounds,OREB,The number of times when the offense obtains the possession of the ball after a missed shot.,OR,331,331,8,8,7,7th,Offensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
points,Points,PTS,The number of points scored.,PTS,3399,3399,84,84,3,3rd,Offensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
turnovers,Turnovers,TO,The number of times a player loses possession to the other team.,TO,568,568,14,14,4,4th,Offensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
threePointPct,3-Point Field Goal Percentage,3P%,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,3P%,35.59,35.6,0.356000006198883,0.356,3,3rd,Offensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
threePointFieldGoalsAttempted,3-Point Field Goals Attempted,3PA,The number of times a 3pt field goal was attempted.,3PA,1034,1034,25,25,5,5th,Offensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
threePointFieldGoalsMade,3-Point Field Goals Made,3PM,The number of times a 3pt field goal was made.,3PM,368,368,9,9,5,5th,Offensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
teamTurnovers,Team Turnovers,TTO,The number of turnovers for the team.,TTO,526,526,1,1,5,5th,Offensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
totalTurnovers,Total Turnovers,ToTO,The number of turnovers plus team turnovers for the team.,ToTO,1094,1094,15,15,,,Offensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
pointsInPaint,Points in the Paint,PIP,"The amount of points scored in the area known as ""the Paint""(the rectangle between the foul line and the baseline).",PIP,18098,18098,37,37,2,2nd,Offensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
brickIndex,Brick Index,BI,How many points a player costs his team with his shooting compared with the league average on a per-40-minute basis. ((52.8 - TS%) x (FGA + (FTA x 0.44))) / (Min/40) .,BI,0,0.00,,,,,Offensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgFieldGoalsMade,Average Field Goals Made,AFGM,The average field goals made per game.,FGM,31.025,31.0,,,,,Offensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgFieldGoalsAttempted,Average Field Goals Attempted,AFGA,The average field goals attempted per game.,FGA,68.375,68.4,,,,,Offensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgThreePointFieldGoalsMade,Average 3-Point Field Goals Made,A3PM,The average three point field goals made per game.,3PM,9.2,9.2,,,,,Offensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgThreePointFieldGoalsAttempted,Average 3-Point Field Goals Attempted,A3PA,The average three point field goals attempted per game.,3PA,25.85,25.9,,,,,Offensive,5,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/5/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/5?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
